,Unnamed: 0,Name,Sex,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,age,height,weight,Cluster,x_tsne,y_tsne
3610,3610,1.3310334370855956,1.143493826942211,-1.0788163035020126,-0.731295449923926,113480.0,1.0,327.0,67.0,48.0,0.0,17.0,65.0,741.0,3.0,7,84.46316,-40.14321
3611,3611,-0.4982230142485508,0.7474064271439649,-0.0310950133562884,-0.4048997228630304,83918.0,1.0,327.0,67.0,27.0,0.0,23.0,5.0,80.0,3.0,5,19.3182,-77.39815
3612,3612,-0.4982230142485508,0.7474064271439649,-0.6019332525505032,0.1578754501456446,11619.0,1.0,327.0,67.0,27.0,0.0,23.0,64.0,716.0,3.0,4,-67.68093,-46.675747
3613,3613,-0.3549260229024621,1.2606369457676496,-0.6019332525505032,0.1578754501456446,11619.0,1.0,327.0,67.0,29.0,0.0,21.0,64.0,716.0,3.0,4,-67.68147,-46.675304
3614,3614,1.5678235122329252,-0.9944368391685464,0.2537624232968307,-0.097162312230184,2008.0,1.0,464.0,95.0,50.0,0.0,27.0,24.0,344.0,3.0,4,-81.510574,-73.17809
3615,3615,1.3310334370855956,-0.7477755093842456,0.5382560582422741,0.1932780738049233,12543.0,1.0,287.0,59.0,48.0,0.0,17.0,22.0,328.0,3.0,4,-63.358814,-45.40956
3616,3616,1.5678235122329252,0.0934544741255052,0.5382560582422741,0.1932780738049233,12543.0,1.0,287.0,59.0,50.0,0.0,27.0,22.0,328.0,3.0,4,-63.359673,-45.40859
3617,3617,1.3310334370855956,-0.7477755093842456,1.295183905368491,0.972701145887114,75171.0,1.0,287.0,59.0,48.0,0.0,17.0,24.0,344.0,3.0,2,3.4795277,-61.391014
3618,3618,0.124332787268466,-0.3002084298902349,0.0638983691150331,1.4259159039800604,104247.0,1.0,146.0,32.0,35.0,0.0,33.0,65.0,738.0,3.0,1,58.616653,-46.404705
3619,3619,1.1049490620824551,-0.516743882748146,-1.0788163035020126,-1.1678206331879963,78226.0,0.0,914.0,62.0,46.0,0.0,6.0,46.0,493.0,3.0,5,10.818706,-68.35792
3620,3620,1.3310334370855956,0.2724195921633114,-1.0788163035020126,-1.1678206331879963,78226.0,0.0,914.0,62.0,48.0,0.0,17.0,46.0,493.0,1.0,5,10.819942,-68.35787
3621,3621,1.5678235122329252,0.8874012538518417,-1.0788163035020126,-1.1678206331879963,78226.0,0.0,914.0,62.0,50.0,0.0,27.0,46.0,493.0,3.0,5,10.820166,-68.35775
3623,3623,-0.761795800072164,1.2606369457676496,0.0638983691150331,0.3324040951924337,10872.0,1.0,910.0,212.0,23.0,0.0,39.0,8.0,155.0,2.0,4,-69.203545,-47.186417
3624,3624,0.7852144541111329,-0.0971280097855975,-0.0310950133562884,0.5991920515906419,67686.0,1.0,812.0,170.0,43.0,1.0,29.0,49.0,585.0,3.0,2,-2.094299,-103.531654
3625,3625,0.4878305739654709,-0.7477755093842456,1.6727398773357365,1.2615836291248443,65082.0,1.0,673.0,147.0,40.0,0.0,4.0,5.0,90.0,3.0,2,-11.110288,-101.09616
3626,3626,0.4878305739654709,-0.0971280097855975,-1.4611282893597377,-1.1678206331879963,112908.0,0.0,673.0,147.0,40.0,0.0,4.0,5.0,126.0,3.0,7,83.926445,-40.43391
3627,3627,-0.3549260229024621,-0.516743882748146,-1.1743261180415054,-1.2591852485846964,69974.0,0.0,91.0,19.0,29.0,0.0,21.0,5.0,125.0,3.0,2,1.2719551,-100.61234
3628,3628,-0.3549260229024621,-0.516743882748146,-1.1743261180415054,-1.2591852485846964,69974.0,0.0,91.0,19.0,29.0,0.0,21.0,5.0,128.0,3.0,2,1.2717928,-100.61155
3629,3629,-0.3549260229024621,-0.516743882748146,-1.1743261180415054,-1.2591852485846964,69974.0,0.0,91.0,19.0,29.0,0.0,21.0,5.0,132.0,3.0,2,1.2709261,-100.6094
3630,3630,-0.2035885120603525,0.2724195921633114,-1.1743261180415054,-1.2591852485846964,69974.0,0.0,91.0,19.0,31.0,0.0,22.0,5.0,128.0,3.0,2,1.271056,-100.60836
3631,3631,-0.2035885120603525,0.2724195921633114,-1.1743261180415054,-1.2591852485846964,69974.0,0.0,91.0,19.0,31.0,0.0,22.0,5.0,132.0,3.0,2,1.2704594,-100.60798
3632,3632,0.124332787268466,-0.0971280097855975,0.3486336763787901,0.5666519560434274,97018.0,0.0,327.0,67.0,35.0,0.0,33.0,5.0,142.0,3.0,1,57.480133,-73.716606
3633,3633,0.3014890087541241,0.5986774098113267,0.3486336763787901,0.5666519560434274,97018.0,0.0,327.0,67.0,37.0,0.0,5.0,5.0,142.0,3.0,1,57.480186,-73.71623
3636,3636,-0.761795800072164,-0.9944368391685464,-0.6972221951338413,-1.1678206331879963,68417.0,1.0,580.0,125.0,23.0,0.0,39.0,29.0,388.0,3.0,2,-1.3305687,-103.30016
3637,3637,-0.6337555969352656,-0.0971280097855975,-0.6972221951338413,-1.1678206331879963,68417.0,1.0,580.0,125.0,25.0,0.0,20.0,29.0,388.0,3.0,2,-1.3300205,-103.29895
3638,3638,0.6836536797157553,-0.7477755093842456,-0.6019332525505032,-0.4048997228630304,25632.0,0.0,62.0,12.0,42.0,0.0,38.0,24.0,345.0,3.0,0,-45.30221,-22.965515
3639,3639,0.889258479061959,0.0934544741255052,-0.6019332525505032,-0.4048997228630304,25632.0,0.0,62.0,12.0,44.0,0.0,3.0,24.0,345.0,3.0,0,-45.302776,-22.964643
3642,3642,-0.043930311389092,2.67423096848817,1.0116241337247094,1.7358872781590302,31720.0,1.0,42.0,8.0,33.0,0.0,18.0,47.0,503.0,3.0,0,-33.138535,-16.76656
3643,3643,-0.4982230142485508,-0.3002084298902349,-2.035993385180852,-1.4461937852175264,11149.0,1.0,910.0,212.0,27.0,0.0,23.0,65.0,732.0,2.0,4,-68.37947,-47.2063
3644,3644,1.3310334370855956,-2.1638326579619096,0.6330077449602484,0.122219765278644,23506.0,0.0,326.0,66.0,48.0,0.0,17.0,5.0,133.0,3.0,0,-50.28831,-23.82135
3645,3645,-0.6337555969352656,0.2724195921633114,-0.5066874801138579,-0.565675152777798,82087.0,1.0,998.0,206.0,25.0,0.0,20.0,65.0,731.0,3.0,5,15.600931,-74.95026
3646,3646,-0.4982230142485508,0.8874012538518417,-0.5066874801138579,-0.565675152777798,82087.0,1.0,998.0,206.0,27.0,0.0,23.0,65.0,731.0,3.0,5,15.601759,-74.949684
3647,3647,0.6836536797157553,0.5986774098113267,-0.316324156857961,0.0501397724727959,1513.0,1.0,717.0,153.0,42.0,0.0,38.0,29.0,388.0,3.0,4,-81.50147,-74.10154
3648,3648,0.889258479061959,1.143493826942211,-0.316324156857961,0.0501397724727959,1513.0,1.0,717.0,153.0,44.0,0.0,3.0,29.0,388.0,3.0,4,-81.50413,-74.101425
3649,3649,-0.3549260229024621,-0.0971280097855975,1.7670369688327925,0.972701145887114,34491.0,1.0,287.0,59.0,29.0,0.0,21.0,62.0,702.0,3.0,0,-27.761438,-15.159804
3650,3650,0.6836536797157553,0.4405781696801445,-0.5066874801138579,0.7271247653379237,85256.0,1.0,81.0,16.0,42.0,0.0,38.0,5.0,77.0,3.0,5,13.659646,-92.61998
3651,3651,0.124332787268466,0.2724195921633114,-0.6972221951338413,-0.484693429861891,85363.0,1.0,81.0,16.0,35.0,0.0,33.0,5.0,77.0,3.0,5,13.654797,-92.64304
3652,3652,0.124332787268466,0.2724195921633114,-0.6972221951338413,-0.484693429861891,85363.0,1.0,81.0,16.0,35.0,0.0,33.0,5.0,86.0,3.0,5,13.655505,-92.641594
3654,3654,-0.9964666380002106,0.2724195921633114,-0.316324156857961,0.2633334173363129,89642.0,1.0,717.0,153.0,19.0,0.0,19.0,29.0,388.0,2.0,5,39.11652,-87.52581
3655,3655,-0.8826115482272551,0.8874012538518417,-0.316324156857961,0.2633334173363129,89642.0,1.0,717.0,153.0,21.0,0.0,28.0,29.0,388.0,1.0,5,39.11581,-87.524345
3657,3657,0.3014890087541241,-1.25796305978528,0.9170280578988264,1.0320386448922632,63509.0,1.0,636.0,124.0,37.0,0.0,5.0,58.0,690.0,3.0,2,-14.118585,-90.98432
3658,3658,0.6836536797157553,0.4405781696801445,0.9170280578988264,1.0320386448922632,63509.0,1.0,636.0,124.0,42.0,0.0,38.0,58.0,690.0,3.0,2,-14.117258,-90.98455
3659,3659,1.3310334370855956,0.5986774098113267,0.3486336763787901,-0.9019518466079466,105143.0,0.0,636.0,124.0,48.0,0.0,17.0,5.0,130.0,3.0,1,64.41884,-53.126354
3660,3660,1.5678235122329252,1.143493826942211,0.3486336763787901,-0.9019518466079466,105143.0,0.0,636.0,124.0,50.0,0.0,27.0,5.0,130.0,3.0,1,64.418495,-53.123425
3661,3661,1.5678235122329252,-0.3002084298902349,-0.12612969379043,0.0501397724727959,89306.0,1.0,463.0,93.0,50.0,0.0,27.0,56.0,675.0,3.0,5,38.795574,-87.79321
3662,3662,1.3310334370855956,-0.9944368391685464,-0.5066874801138579,-0.1724240477462938,89902.0,1.0,463.0,93.0,48.0,0.0,17.0,56.0,675.0,3.0,5,39.19521,-87.38015
3663,3663,1.5678235122329252,-0.0971280097855975,-0.5066874801138579,-0.1724240477462938,89902.0,1.0,463.0,93.0,50.0,0.0,27.0,56.0,675.0,3.0,5,39.194073,-87.379265
3664,3664,1.3310334370855956,-0.516743882748146,0.2537624232968307,-0.98923088868774,124712.0,1.0,311.0,64.0,48.0,0.0,17.0,5.0,92.0,3.0,7,110.919815,-30.089716
3665,3665,0.889258479061959,-0.0971280097855975,0.1588507504330653,0.5991920515906419,109996.0,1.0,101.0,20.0,44.0,0.0,3.0,5.0,72.0,3.0,1,78.22571,-44.502663
3666,3666,-0.4982230142485508,0.0934544741255052,-1.4611282893597377,-1.4461937852175264,4987.0,1.0,998.0,206.0,27.0,0.0,23.0,65.0,732.0,3.0,4,-71.98291,-62.603798
3667,3667,-0.3549260229024621,0.7474064271439649,1.0116241337247094,0.4676626178001515,9612.0,1.0,386.0,73.0,29.0,0.0,21.0,14.0,207.0,3.0,4,-70.9826,-47.246967
3671,3671,-0.8826115482272551,-0.3002084298902349,-0.316324156857961,-0.3262715068180712,94992.0,1.0,327.0,67.0,21.0,0.0,28.0,5.0,97.0,3.0,1,52.633137,-70.02442
3672,3672,-0.761795800072164,-1.25796305978528,-0.5066874801138579,-0.98923088868774,94614.0,1.0,327.0,67.0,23.0,0.0,39.0,65.0,728.0,3.0,1,52.654705,-70.19144
3673,3673,-0.6337555969352656,-0.3002084298902349,-0.5066874801138579,-0.98923088868774,94614.0,1.0,327.0,67.0,25.0,0.0,20.0,65.0,728.0,3.0,1,52.65532,-70.1899
3674,3674,-0.2035885120603525,-0.0971280097855975,-0.4114845544516708,-0.731295449923926,63004.0,1.0,942.0,192.0,31.0,0.0,22.0,13.0,185.0,3.0,2,-14.534736,-90.49287
3675,3675,-0.4982230142485508,-0.9944368391685464,-1.6525606711513363,-1.639102698847913,5792.0,0.0,742.0,157.0,27.0,0.0,23.0,5.0,125.0,3.0,4,-72.698944,-60.8386
3676,3676,-0.4982230142485508,-0.9944368391685464,-1.6525606711513363,-1.639102698847913,5792.0,0.0,742.0,157.0,27.0,0.0,23.0,5.0,128.0,3.0,4,-72.701065,-60.837257
3677,3677,-0.4982230142485508,-0.9944368391685464,-1.6525606711513363,-1.639102698847913,5792.0,0.0,742.0,157.0,27.0,0.0,23.0,5.0,131.0,3.0,4,-72.7027,-60.835957
3678,3678,-0.6337555969352656,-1.539701327155892,-0.12612969379043,-1.1678206331879963,28202.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,635.0,3.0,0,-39.901474,-20.638256
3679,3679,-0.6337555969352656,-1.539701327155892,-0.12612969379043,-1.1678206331879963,28202.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,637.0,3.0,0,-39.90143,-20.637333
3680,3680,-0.6337555969352656,-1.539701327155892,-0.12612969379043,-1.1678206331879963,28202.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,631.0,3.0,0,-39.902462,-20.6368
3681,3681,-0.6337555969352656,-1.539701327155892,-0.12612969379043,-1.1678206331879963,28202.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,643.0,3.0,0,-39.901108,-20.633673
3682,3682,-0.761795800072164,-1.539701327155892,0.1588507504330653,0.0501397724727959,61280.0,1.0,610.0,129.0,23.0,0.0,39.0,54.0,629.0,3.0,2,-14.862155,-87.27822
3683,3683,-0.761795800072164,-1.539701327155892,0.1588507504330653,0.0501397724727959,61280.0,1.0,610.0,129.0,23.0,0.0,39.0,54.0,643.0,3.0,2,-14.862531,-87.27924
3684,3684,-0.6337555969352656,-0.516743882748146,0.1588507504330653,0.0501397724727959,61280.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,642.0,3.0,2,-14.861797,-87.27857
3685,3685,-0.6337555969352656,-0.516743882748146,0.1588507504330653,0.0501397724727959,61280.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,619.0,3.0,2,-14.858499,-87.27582
3686,3686,-0.6337555969352656,-0.516743882748146,0.1588507504330653,0.0501397724727959,61280.0,1.0,610.0,129.0,25.0,0.0,20.0,54.0,637.0,3.0,2,-14.859196,-87.27719
3687,3687,-0.8826115482272551,0.2724195921633114,-1.6525606711513363,-0.731295449923926,81267.0,1.0,610.0,129.0,21.0,0.0,28.0,64.0,708.0,3.0,5,14.892527,-73.33322
3688,3688,-0.761795800072164,0.8874012538518417,-1.6525606711513363,-0.731295449923926,81267.0,1.0,610.0,129.0,23.0,0.0,39.0,64.0,708.0,3.0,5,14.893097,-73.332726
3689,3689,-0.6337555969352656,1.3711437312232513,-1.6525606711513363,-0.731295449923926,81267.0,1.0,610.0,129.0,25.0,0.0,20.0,64.0,714.0,3.0,5,14.894216,-73.33205
3690,3690,-0.4982230142485508,-0.0971280097855975,0.5382560582422741,0.4005079978625738,98227.0,1.0,610.0,129.0,27.0,0.0,23.0,63.0,704.0,3.0,1,59.88665,-74.299675
3692,3692,-0.6337555969352656,-1.841122244572423,-0.5066874801138579,-0.097162312230184,16438.0,1.0,998.0,206.0,26.0,1.0,12.0,1.0,4.0,3.0,4,-59.975117,-36.34127
3693,3693,-0.6337555969352656,0.5986774098113267,-0.316324156857961,-0.8159818241965027,120821.0,1.0,910.0,212.0,25.0,0.0,20.0,5.0,71.0,3.0,7,98.97684,-33.09649
3694,3694,0.3014890087541241,0.0934544741255052,1.3896285192409594,0.7897821423157357,120113.0,1.0,230.0,50.0,37.0,0.0,5.0,8.0,155.0,2.0,7,98.28675,-31.785969
3695,3695,0.4878305739654709,0.7474064271439649,1.3896285192409594,0.7897821423157357,120113.0,1.0,230.0,50.0,40.0,0.0,4.0,8.0,155.0,3.0,7,98.28684,-31.786243
3696,3696,-0.6337555969352656,-0.0971280097855975,1.2007018032477068,0.972701145887114,85446.0,1.0,636.0,124.0,25.0,0.0,20.0,8.0,155.0,3.0,5,13.164903,-91.54637
3697,3697,1.1049490620824551,-0.0971280097855975,-2.228000083152888,-2.148821052668163,78114.0,0.0,636.0,124.0,46.0,0.0,6.0,5.0,135.0,3.0,5,10.950652,-68.26447
3698,3698,1.5678235122329252,-0.0971280097855975,-0.2212059731937186,-0.565675152777798,62033.0,1.0,339.0,68.0,50.0,0.0,27.0,19.0,273.0,3.0,2,-14.608337,-88.91898
3699,3699,1.5678235122329252,-0.0971280097855975,-0.2212059731937186,-0.565675152777798,62033.0,1.0,339.0,68.0,50.0,0.0,27.0,19.0,267.0,3.0,2,-14.607695,-88.91868
3701,3701,1.1049490620824551,-2.1638326579619096,-0.0310950133562884,0.1932780738049233,91599.0,1.0,772.0,165.0,46.0,0.0,6.0,54.0,623.0,3.0,5,47.410988,-87.092354
3702,3702,0.124332787268466,0.2724195921633114,0.8223934768500718,1.1483450937419202,1423.0,1.0,914.0,62.0,35.0,0.0,33.0,43.0,432.0,3.0,4,-81.35814,-74.18391
3703,3703,0.124332787268466,0.0934544741255052,0.6330077449602484,0.9125555116687912,13105.0,1.0,914.0,62.0,35.0,0.0,33.0,43.0,438.0,3.0,4,-62.59568,-44.88633
3704,3704,0.124332787268466,-1.25796305978528,0.9170280578988264,0.7271247653379237,58905.0,1.0,610.0,129.0,35.0,0.0,33.0,54.0,635.0,3.0,2,-16.631603,-78.9073
3705,3705,0.124332787268466,-1.25796305978528,0.9170280578988264,0.7271247653379237,58905.0,1.0,610.0,129.0,35.0,0.0,33.0,54.0,637.0,3.0,2,-16.631088,-78.90749
3706,3706,1.5678235122329252,-0.0971280097855975,1.2007018032477068,2.289201403980167,100095.0,1.0,914.0,62.0,50.0,0.0,27.0,63.0,704.0,3.0,1,48.400475,-47.478428
3707,3707,0.5845382672042261,0.8874012538518417,1.1061819635537466,1.6858796261591096,128068.0,1.0,341.0,68.0,41.0,1.0,24.0,12.0,175.0,3.0,7,116.86536,-29.139366
3708,3708,-0.9964666380002106,-1.25796305978528,0.5382560582422741,2.1585383107616964,96545.0,1.0,339.0,68.0,19.0,0.0,19.0,5.0,102.0,3.0,1,57.1655,-73.55175
3709,3709,-0.8826115482272551,-0.516743882748146,0.5382560582422741,2.1585383107616964,96545.0,1.0,339.0,68.0,21.0,0.0,28.0,5.0,102.0,3.0,1,57.16532,-73.55118
3710,3710,-0.6337555969352656,-0.3002084298902349,1.0116241337247094,0.2633334173363129,5527.0,1.0,327.0,67.0,25.0,0.0,20.0,5.0,114.0,3.0,4,-72.48203,-61.152267
3711,3711,0.889258479061959,0.4405781696801445,0.9170280578988264,1.3170851715192902,23998.0,1.0,914.0,62.0,44.0,0.0,3.0,32.0,399.0,3.0,0,-49.110916,-23.45376
3712,3712,1.1049490620824551,1.0192493729143033,0.9170280578988264,1.3170851715192902,23998.0,1.0,914.0,62.0,46.0,0.0,6.0,32.0,399.0,3.0,0,-49.110725,-23.45319
3713,3713,1.5678235122329252,0.0934544741255052,0.2537624232968307,-0.1724240477462938,33793.0,1.0,914.0,62.0,50.0,0.0,27.0,60.0,699.0,3.0,0,-27.681606,-16.754438
3715,3715,0.124332787268466,0.4405781696801445,0.4434647944065325,0.4676626178001515,50110.0,1.0,101.0,20.0,35.0,0.0,33.0,5.0,72.0,3.0,3,-27.278645,-57.604576
3716,3716,0.124332787268466,0.4405781696801445,0.4434647944065325,0.4676626178001515,50110.0,1.0,101.0,20.0,35.0,0.0,33.0,5.0,77.0,3.0,3,-27.279593,-57.6047
3717,3717,0.124332787268466,0.4405781696801445,0.4434647944065325,0.4676626178001515,50110.0,1.0,101.0,20.0,35.0,0.0,33.0,5.0,86.0,3.0,3,-27.282145,-57.60498
3718,3718,0.4878305739654709,1.4754449333616393,0.4434647944065325,0.4676626178001515,50110.0,1.0,101.0,20.0,40.0,0.0,4.0,5.0,86.0,3.0,3,-27.281683,-57.604618
3719,3719,0.3934932040460123,-0.516743882748146,0.6330077449602484,1.0320386448922632,83686.0,1.0,327.0,67.0,39.0,1.0,16.0,30.0,390.0,0.0,5,19.448933,-77.2775
3720,3720,-0.8826115482272551,0.8874012538518417,-0.12612969379043,-0.1724240477462938,115886.0,1.0,327.0,67.0,22.0,1.0,35.0,17.0,226.0,3.0,7,88.727,-29.563374
3721,3721,-0.8826115482272551,0.8874012538518417,-0.12612969379043,-0.1724240477462938,115886.0,1.0,327.0,67.0,22.0,1.0,35.0,17.0,228.0,3.0,7,88.72728,-29.562937
3722,3722,-0.8826115482272551,0.8874012538518417,-0.12612969379043,-0.1724240477462938,115886.0,1.0,327.0,67.0,22.0,1.0,35.0,17.0,230.0,1.0,7,88.72753,-29.56241
3723,3723,1.3310334370855956,-0.3002084298902349,-0.8879309081765956,-1.1678206331879963,53004.0,0.0,1051.0,216.0,48.0,0.0,17.0,5.0,125.0,3.0,3,-22.049063,-60.86717
3727,3727,-0.6337555969352656,0.5986774098113267,0.3486336763787901,1.1483450937419202,59628.0,1.0,914.0,62.0,25.0,0.0,20.0,47.0,564.0,3.0,2,-16.530504,-79.581535
3729,3729,0.4878305739654709,1.0192493729143033,0.9170280578988264,2.068697758108174,107238.0,1.0,88.0,25.0,40.0,0.0,4.0,5.0,105.0,3.0,1,70.89356,-48.99863
3730,3730,0.124332787268466,-0.3002084298902349,-0.12612969379043,-0.2487867796340281,128000.0,1.0,211.0,46.0,35.0,0.0,33.0,19.0,255.0,3.0,7,116.844505,-29.103027
3731,3731,-0.6337555969352656,-0.7477755093842456,-0.6972221951338413,-0.731295449923926,83304.0,0.0,339.0,68.0,25.0,0.0,20.0,5.0,131.0,3.0,5,19.177618,-77.07638
3732,3732,-0.8826115482272551,0.7474064271439649,-0.6972221951338413,-0.4048997228630304,67886.0,1.0,311.0,64.0,21.0,0.0,28.0,19.0,273.0,3.0,2,-1.9467919,-103.41156
3733,3733,-0.8826115482272551,0.7474064271439649,-0.6972221951338413,-0.4048997228630304,67886.0,1.0,311.0,64.0,21.0,0.0,28.0,19.0,255.0,3.0,2,-1.9429784,-103.40979
3734,3734,-0.6337555969352656,0.4405781696801445,0.9170280578988264,0.5991920515906419,59385.0,1.0,610.0,129.0,25.0,0.0,20.0,65.0,750.0,3.0,2,-16.559778,-79.372345
3735,3735,1.3310334370855956,-0.3002084298902349,-0.5066874801138579,-0.2487867796340281,58872.0,1.0,914.0,62.0,48.0,0.0,17.0,24.0,344.0,3.0,2,-16.630129,-78.91212
3736,3736,0.6836536797157553,0.5986774098113267,-0.6019332525505032,-0.98923088868774,62000.0,0.0,914.0,62.0,42.0,0.0,38.0,5.0,132.0,3.0,2,-14.742854,-88.638435
3737,3737,1.5678235122329252,-0.516743882748146,2.520126393664057,1.1483450937419202,97939.0,1.0,233.0,51.0,50.0,0.0,27.0,57.0,682.0,3.0,1,59.253567,-74.07402
3738,3738,-0.6337555969352656,0.8874012538518417,0.0638983691150331,0.4676626178001515,10077.0,1.0,474.0,99.0,25.0,0.0,20.0,22.0,331.0,3.0,4,-70.42745,-47.153656
3740,3740,-1.204329243870258,-0.516743882748146,1.3896285192409594,0.5338850598887003,122674.0,1.0,1024.0,214.0,15.0,0.0,17.0,5.0,121.0,3.0,7,108.52231,-28.974525
3741,3741,-1.4702730437741571,0.5986774098113267,0.0638983691150331,0.0501397724727959,110048.0,1.0,751.0,161.0,13.0,0.0,7.0,24.0,344.0,3.0,1,78.038605,-44.03633
3742,3742,-0.6337555969352656,0.0934544741255052,0.3486336763787901,0.7271247653379237,32971.0,1.0,474.0,99.0,25.0,0.0,20.0,46.0,481.0,0.0,0,-28.574911,-17.206638
3743,3743,-0.3549260229024621,1.2606369457676496,0.3486336763787901,0.7271247653379237,32971.0,1.0,474.0,99.0,29.0,0.0,21.0,46.0,484.0,3.0,0,-28.575827,-17.205935
3744,3744,0.124332787268466,0.4405781696801445,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,36.0,1.0,8.0,17.0,226.0,3.0,2,7.712269,-60.56473
3745,3745,0.124332787268466,0.4405781696801445,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,36.0,1.0,8.0,17.0,228.0,3.0,2,7.712273,-60.563595
3746,3746,0.3014890087541241,1.0192493729143033,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,38.0,1.0,0.0,17.0,223.0,2.0,2,7.712657,-60.563488
3747,3747,0.3014890087541241,1.0192493729143033,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,38.0,1.0,0.0,17.0,228.0,3.0,2,7.7125235,-60.561947
3748,3748,0.3014890087541241,1.0192493729143033,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,38.0,1.0,0.0,17.0,225.0,3.0,2,7.712703,-60.561428
3749,3749,0.3014890087541241,1.0192493729143033,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,38.0,1.0,0.0,17.0,230.0,2.0,2,7.712607,-60.559937
3750,3750,0.3934932040460123,1.2606369457676496,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,39.0,1.0,16.0,17.0,223.0,0.0,2,7.712671,-60.559605
3751,3751,0.3934932040460123,1.2606369457676496,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,39.0,1.0,16.0,17.0,225.0,3.0,2,7.712671,-60.558468
3752,3752,0.3934932040460123,1.2606369457676496,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,39.0,1.0,16.0,17.0,230.0,1.0,2,7.7125783,-60.556957
3753,3753,0.5845382672042261,1.6669988676200076,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,41.0,1.0,24.0,17.0,223.0,3.0,2,7.712842,-60.556877
3754,3754,0.5845382672042261,1.6669988676200076,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,41.0,1.0,24.0,17.0,228.0,3.0,2,7.7127438,-60.555363
3755,3755,0.5845382672042261,1.6669988676200076,1.1061819635537466,0.972701145887114,76751.0,1.0,474.0,99.0,41.0,1.0,24.0,17.0,230.0,2.0,2,7.71276,-60.554222
3763,3763,-0.043930311389092,1.2606369457676496,0.0638983691150331,0.2633334173363129,62603.0,1.0,42.0,8.0,33.0,0.0,18.0,21.0,315.0,3.0,2,-14.273903,-89.66869
3764,3764,-0.043930311389092,1.2606369457676496,0.0638983691150331,0.2633334173363129,62603.0,1.0,42.0,8.0,33.0,0.0,18.0,21.0,316.0,3.0,2,-14.27319,-89.6684
3765,3765,0.4878305739654709,2.2523506573252936,0.0638983691150331,0.2633334173363129,62603.0,1.0,42.0,8.0,40.0,0.0,4.0,21.0,315.0,3.0,2,-14.272472,-89.66861
3766,3766,0.4878305739654709,2.2523506573252936,0.0638983691150331,0.2633334173363129,62603.0,1.0,42.0,8.0,40.0,0.0,4.0,21.0,316.0,3.0,2,-14.271761,-89.66842
3767,3767,1.5678235122329252,1.5739398486761156,-0.12612969379043,-0.3262715068180712,80506.0,1.0,42.0,8.0,50.0,0.0,27.0,21.0,315.0,3.0,5,13.250517,-71.20074
3768,3768,1.5678235122329252,1.5739398486761156,-0.12612969379043,-0.3262715068180712,80506.0,1.0,42.0,8.0,50.0,0.0,27.0,21.0,316.0,3.0,5,13.251491,-71.20027
3769,3769,0.889258479061959,-0.3002084298902349,-0.7925546360044871,-0.4048997228630304,83509.0,1.0,42.0,8.0,44.0,0.0,3.0,32.0,393.0,3.0,5,19.401499,-77.183464
3770,3770,1.1049490620824551,0.4405781696801445,-0.7925546360044871,-0.4048997228630304,83509.0,1.0,42.0,8.0,46.0,0.0,6.0,32.0,393.0,3.0,5,19.401869,-77.18311
3771,3771,-0.8826115482272551,0.0934544741255052,-0.9833513496460708,-0.097162312230184,59551.0,1.0,914.0,62.0,21.0,0.0,28.0,5.0,72.0,3.0,2,-16.517838,-79.60178
3773,3773,-0.6337555969352656,0.0934544741255052,-1.4611282893597377,-1.4461937852175264,87635.0,1.0,910.0,212.0,25.0,0.0,20.0,65.0,732.0,3.0,5,31.791817,-82.084335
3774,3774,1.3310334370855956,1.0192493729143033,-0.316324156857961,-0.1724240477462938,82295.0,1.0,949.0,189.0,48.0,0.0,17.0,19.0,273.0,3.0,5,15.871241,-75.00929
3775,3775,1.3310334370855956,1.0192493729143033,-0.316324156857961,-0.1724240477462938,82295.0,1.0,949.0,189.0,48.0,0.0,17.0,19.0,267.0,3.0,5,15.873241,-75.00947
3776,3776,1.5678235122329252,1.4754449333616393,-0.316324156857961,-0.1724240477462938,82295.0,1.0,949.0,189.0,50.0,0.0,27.0,19.0,273.0,3.0,5,15.873503,-75.007195
3777,3777,-1.6198344296340297,0.5986774098113267,-0.316324156857961,-0.2487867796340281,28277.0,1.0,42.0,8.0,9.0,0.0,1.0,5.0,72.0,3.0,0,-39.844738,-20.256273
